X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.000000e-04,1.000000e-06
303,1.20e+00,-1.06e+01,
304,1.20e+00,-1.02e+01,
305,1.14e+00,-1.08e+01,
306,1.16e+00,-1.08e+01,
307,1.22e+00,-1.02e+01,
308,1.18e+00,-1.04e+01,
309,1.22e+00,-1.10e+01,
310,1.18e+00,-1.06e+01,
311,1.24e+00,-1.12e+01,
312,1.24e+00,-1.08e+01,
313,1.20e+00,-1.14e+01,
314,1.20e+00,-1.10e+01,
315,1.26e+00,-1.16e+01,
316,1.20e+00,-1.12e+01,
317,1.28e+00,-1.16e+01,
318,1.22e+00,-1.12e+01,
319,1.28e+00,-1.18e+01,
320,1.28e+00,-1.14e+01,
321,1.24e+00,-1.20e+01,
322,1.24e+00,-1.16e+01,
323,1.30e+00,-1.22e+01,
324,1.30e+00,-1.16e+01,
325,1.26e+00,-1.24e+01,
326,1.26e+00,-1.24e+01,
327,1.32e+00,-1.18e+01,
328,1.28e+00,-1.20e+01,
329,1.34e+00,-1.26e+01,
330,1.28e+00,-1.22e+01,
331,1.34e+00,-1.28e+01,
332,1.30e+00,-1.24e+01,
333,1.36e+00,-1.30e+01,
334,1.30e+00,-1.26e+01,
335,1.36e+00,-1.32e+01,
336,1.32e+00,-1.28e+01,
337,1.38e+00,-1.32e+01,
338,1.32e+00,-1.28e+01,
339,1.38e+00,-1.36e+01,
340,1.34e+00,-1.30e+01,
341,1.40e+00,-1.36e+01,
342,1.36e+00,-1.32e+01,
343,1.42e+00,-1.38e+01,
344,1.36e+00,-1.34e+01,
345,1.44e+00,-1.40e+01,
346,1.38e+00,-1.40e+01,
347,1.44e+00,-1.34e+01,
348,1.40e+00,-1.36e+01,
349,1.44e+00,-1.42e+01,
350,1.44e+00,-1.36e+01,
351,1.38e+00,-1.42e+01,
352,1.42e+00,-1.40e+01,
353,1.36e+00,-1.34e+01,
354,1.40e+00,-1.38e+01,
355,1.34e+00,-1.32e+01,
356,1.34e+00,-1.36e+01,
357,1.40e+00,-1.30e+01,
358,1.38e+00,-1.34e+01,
359,1.32e+00,-1.28e+01,
360,1.36e+00,-1.32e+01,
361,1.32e+00,-1.28e+01,
362,1.36e+00,-1.32e+01,
363,1.30e+00,-1.24e+01,
364,1.34e+00,-1.32e+01,
365,1.28e+00,-1.24e+01,
366,1.34e+00,-1.28e+01,
367,1.28e+00,-1.22e+01,
368,1.32e+00,-1.26e+01,
369,1.26e+00,-1.20e+01,
370,1.26e+00,-1.24e+01,
371,1.32e+00,-1.18e+01,
372,1.30e+00,-1.22e+01,
373,1.24e+00,-1.18e+01,
374,1.24e+00,-1.16e+01,
375,1.30e+00,-1.22e+01,
376,1.28e+00,-1.20e+01,
377,1.22e+00,-1.14e+01,
378,1.22e+00,-1.18e+01,
379,1.26e+00,-1.12e+01,
380,1.26e+00,-1.16e+01,
381,1.20e+00,-1.12e+01,
382,1.24e+00,-1.14e+01,
383,1.20e+00,-1.10e+01,
384,1.24e+00,-1.14e+01,
385,1.18e+00,-1.08e+01,
386,1.18e+00,-1.12e+01,
387,1.22e+00,-1.06e+01,
388,1.22e+00,-1.10e+01,
389,1.16e+00,-1.04e+01,
390,1.16e+00,-1.08e+01,
391,1.22e+00,-1.02e+01,
392,1.20e+00,-1.06e+01,
393,1.14e+00,-1.02e+01,
394,1.14e+00,-1.06e+01,
395,1.18e+00,-1.00e+01,
396,1.18e+00,-1.04e+01,
397,1.10e+00,-9.80e+00,
398,1.16e+00,-1.02e+01,
399,1.08e+00,-9.60e+00,
400,1.14e+00,-9.60e+00,
401,1.08e+00,-1.02e+01,
402,1.08e+00,-1.00e+01,
403,1.14e+00,-9.40e+00,
404,1.12e+00,-9.40e+00,
405,1.06e+00,-9.80e+00,
406,1.10e+00,-9.60e+00,
407,1.06e+00,-9.20e+00,
408,1.10e+00,-9.40e+00,
409,1.04e+00,-8.80e+00,
410,1.08e+00,-9.20e+00,
411,1.02e+00,-8.80e+00,
412,1.08e+00,-9.20e+00,
413,1.02e+00,-8.60e+00,
414,1.06e+00,-9.00e+00,
415,1.00e+00,-8.40e+00,
416,1.06e+00,-8.80e+00,
417,1.00e+00,-8.20e+00,
418,1.04e+00,-8.80e+00,
419,9.80e-01,-8.20e+00,
420,1.04e+00,-8.60e+00,
421,9.80e-01,-8.00e+00,
422,1.02e+00,-8.40e+00,
423,9.60e-01,-7.80e+00,
424,9.60e-01,-8.20e+00,
425,1.02e+00,-7.80e+00,
426,1.00e+00,-8.20e+00,
427,9.40e-01,-7.60e+00,
428,9.40e-01,-7.60e+00,
